,source,target
38761,92819,33558
38762,1659,36463
38763,92054,26637
38764,81678,91207
38765,44212,20355
38766,32938,33282
38767,33612,75036
38768,18563,74751
38769,26637,7303
38770,26637,92054
38771,35544,30026
38772,4645,99949
38773,15300,98480
38774,92054,46380
38775,34065,41913
38776,57265,29204
38777,92918,34087
38778,59171,32897
38779,36246,33687
38780,40246,750
38781,55756,69230
38782,27551,56285
38783,12494,55965
38784,33282,75520
38785,37605,16090
38786,99963,40313
38787,61484,40313
38788,7303,96284
38789,32773,98583
38790,74569,33024
38791,74751,41172
38792,75036,33612
38793,95887,27691
38794,74751,99963
38795,32897,59171
38796,74751,18563
38797,34065,9549
38798,750,40246
38799,72904,35176
38800,6744,56089
38801,10024,77372
38802,15150,750
38803,41913,34065
38804,18563,65635
38805,56056,40390
38806,27809,81578
38807,41534,10024
38808,2280,28350
38809,33687,99715
38810,40328,45691
38811,99183,44985
38812,56292,35544
38813,70757,67492
38814,73977,44212
38815,75778,23403
38816,26581,41172
38817,93430,56520
38818,7303,80263
38819,86273,44605
38820,40246,92054
38821,6371,44618
38822,27551,76413
38823,34492,30026
38824,26303,41534
38825,35176,72904
38826,86273,23403
38827,78033,73977
38828,750,16743
38829,34087,7303
38830,76413,27551
38831,26303,7303
38832,98583,32773
38833,99949,30793
38834,44896,70757
38835,86314,84117
38836,43391,81888
38837,98617,57951
38838,52508,22167
38839,64383,20355
38840,89773,12396
38841,74751,32938
38842,80263,77054
38843,664,55756
38844,1659,55907
38845,73977,29394
38846,99183,40104
38847,30793,99949
38848,9549,41913
38849,41913,9549
38850,78927,2519
38851,55965,12494
38852,80072,64383
38853,12494,99971
38854,70171,60288
38855,7399,99897
38856,27551,27691
38857,23403,86273
38858,20894,85344
38859,99897,7399
38860,99971,4366
38861,84117,47688
38862,76413,74908
38863,7303,52869
38864,4366,46676
38865,22167,13073
38866,96284,3785
38867,31223,1727
38868,21943,4366
38869,1659,22927
38870,16743,34065
38871,33612,83174
38872,87565,27809
38873,16597,91207
38874,33687,13980
38875,47688,84117
38876,44985,99183
38877,18351,28350
38878,52873,52508
38879,1727,35544
38880,86115,57370
38881,81578,27809
38882,83174,33612
38883,22167,52508
38884,59171,75520
38885,44605,86273
38886,71070,23796
38887,4366,99971
38888,57370,86115
38889,45691,40328
38890,28794,22464
38891,27887,38872
38892,25654,78193
38893,31123,83048
38894,79416,49601
38895,32282,62592
38896,55001,85752
38897,49601,79416
38898,79416,29461
38899,32342,67846
38900,22464,40214
38901,85752,18265
38902,40214,22464
38903,25654,49601
38904,30491,32282
38905,49601,25654
38906,38872,27887
38907,22464,28794
38908,67573,22180
38909,85752,55001
38910,67846,32342
38911,32282,30491
38912,22180,67573
38913,5406,24227
38914,45345,85752
38915,78193,25654
38916,18265,85752
38917,24227,5406
38918,62592,32282
38919,83048,31123
38920,85752,45345
38921,29461,79416
38922,58283,89705
38923,89705,58283
38924,12554,68888
38925,68888,12554
38926,75671,55934
38927,23751,11234
38928,16518,86453
38929,52261,67105
38930,61406,2728
38931,96128,50346
38932,13101,48398
38933,8568,15
38934,26250,50346
38935,39915,46756
38936,44843,13078
38937,11234,23751
38938,42878,41454
38939,15,8568
38940,90326,20173
38941,41454,42878
38942,86453,16518
38943,2728,61406
38944,50346,26250
38945,50346,96128
38946,67105,52261
38947,8094,65345
38948,86160,61406
38949,8094,2728
38950,11234,70410
38951,99552,87086
38952,46756,39915
38953,65345,8094
38954,13078,44843
38955,48398,13101
38956,52261,86160
38957,87086,99552
38958,70410,11234
38959,55934,75671
38960,2728,8094
38961,61406,86160
38962,86160,52261
38963,20173,90326
38964,48969,58464
38965,78566,85799
38966,96713,90668
38967,85799,78566
38968,90668,96713
38969,58464,48969
38970,47343,33134
38971,60301,36254
38972,36254,60301
38973,33134,47343
38974,67666,36056
38975,36056,67666
38976,18466,13750
38977,13750,18466
38978,94482,91645
38979,91645,94482
38980,95494,39511
38981,96858,66750
38982,2625,56721
38983,66750,96858
38984,13620,50146
38985,28893,7897
38986,69812,15347
38987,15347,69812
38988,73533,11449
38989,23203,56721
38990,50146,13620
38991,7897,28893
38992,39511,95494
38993,56721,2625
38994,11449,73533
38995,56721,23203
38996,89252,64551
38997,64551,89252
38998,22267,98598
38999,61144,73417
39000,73417,61144
39001,6456,73417
39002,24307,63575
39003,16923,49257
39004,85278,70735
39005,49257,16923
39006,24287,83879
39007,85278,1644
39008,50636,36140
39009,22036,85278
39010,68627,98598
39011,63575,24307
39012,1644,61144
39013,70735,85278
39014,76493,86469
39015,93923,70639
39016,87082,22036
39017,98598,68627
39018,98598,22267
39019,12127,86194
39020,36418,87082
39021,87082,36418
39022,76493,32595
39023,70639,93923
39024,61144,1644
39025,86194,12127
39026,22036,87082
39027,32595,76493
39028,73417,6456
39029,1644,85278
39030,21580,59784
39031,44192,44525
39032,83879,24287
39033,85278,22036
39034,36140,50636
39035,44525,44192
39036,13639,83495
39037,86469,76493
39038,59784,21580
39039,83495,13639
39040,32151,43055
39041,43055,32151
39042,19236,56490
39043,60476,56490
39044,56490,60476
39045,56490,65491
39046,84446,45667
39047,45667,84446
39048,56490,19236
39049,65491,56490
39050,19233,33394
39051,16106,9417
39052,91463,90845
39053,44656,87201
39054,62474,86987
39055,9417,16106
39056,3848,28487
39057,33394,19233
39058,77226,80595
39059,7273,45475
39060,77226,91589
39061,87201,44656
39062,45475,7273
39063,86987,90845
39064,91589,77226
39065,90845,86987
39066,59341,58317
39067,70104,3848
39068,90845,91463
39069,3848,70104
39070,28487,3848
39071,58317,59341
39072,86987,62474
39073,80595,77226
39074,87150,57059
39075,97770,46742
39076,46742,97770
39077,23387,48215
39078,63750,77719
39079,77719,63750
39080,48215,23387
39081,57059,87150
39082,84636,8151
39083,67407,23906
39084,23906,67407
39085,8151,84636
39086,78398,1934
39087,94681,35872
39088,59804,29860
39089,67641,17098
39090,35872,94681
39091,29860,59804
39092,1934,78398
39093,17098,67641
39094,18574,97609
39095,97609,18574
39096,25554,10040
39097,64361,89826
39098,10040,25554
39099,51512,16356
39100,16356,51512
39101,46624,81295
39102,81295,46624
39103,57212,16008
39104,53725,92049
39105,92049,53725
39106,16008,57212
39107,16356,40906
39108,89826,64361
39109,40906,16356
39110,50381,25006
39111,33548,5589
39112,25006,50381
39113,5589,33548
39114,34993,27077
39115,27077,34993
39116,86347,40421
39117,14436,55214
39118,40421,86347
39119,55214,14436
39120,45842,8409
39121,8409,45842
39122,48181,461
39123,461,48181
39124,16783,51266
39125,51266,16783
39126,4533,72288
39127,66864,48602
39128,59147,26626
39129,98218,14022
39130,34861,86992
39131,72559,33966
39132,22484,95775
39133,19714,9966
39134,75047,92905
39135,57781,9516
39136,92293,14831
39137,7954,33966
39138,45361,44986
39139,69090,56504
39140,32496,12819
39141,43072,5857
39142,22480,32907
39143,84830,67772
39144,63368,23013
39145,95510,15114
39146,94238,23424
39147,87215,97922
39148,47524,41551
39149,40558,66793
39150,77049,27150
39151,1697,57781
39152,51193,95775
39153,95775,51193
39154,43072,40098
39155,88128,69316
39156,85296,73871
39157,40667,7947
39158,1967,13893
39159,91446,1697
39160,85816,69972
39161,58002,95510
39162,66384,85569
39163,12945,80093
39164,59147,89210
39165,89210,59147
39166,41418,30759
39167,66793,40558
39168,48602,66864
39169,9077,84092
39170,89324,30759
39171,35801,7947
39172,30294,4033
39173,67772,84830
39174,73857,43072
39175,20151,43514
39176,59988,85133
39177,35640,78664
39178,82558,78060
39179,12207,76011
39180,60779,5744
39181,83115,51863
39182,55290,77049
39183,21807,77456
39184,12945,78060
39185,45590,48139
39186,66498,91636
39187,52369,72288
39188,63395,85816
39189,31668,48139
39190,62511,66793
39191,25025,35238
39192,53770,30766
39193,41295,92832
39194,73871,56128
39195,7106,31158
39196,60234,5744
39197,74277,51863
39198,5324,78700
39199,5744,60234
39200,42195,58002
39201,54951,15700
39202,19705,33966
39203,7947,35801
39204,4533,40558
39205,76432,10045
39206,55137,73673
39207,40459,56713
39208,48296,63366
39209,31158,65619
39210,90424,45361
39211,39593,45806
39212,90424,20500
39213,23687,49368
39214,14057,76087
39215,78256,22015
39216,5247,50769
39217,77751,50112
39218,98218,66793
39219,63368,72849
39220,22015,43672
39221,30294,82825
39222,8662,85569
39223,89990,63537
39224,57815,77049
39225,65230,89210
39226,41418,33120
39227,50112,77751
39228,10045,76432
39229,74277,31158
39230,9077,90115
39231,10812,12207
39232,98041,95775
39233,6843,12986
39234,59559,63970
39235,29663,92069
39236,85569,8662
39237,45580,15946
39238,34228,70004
39239,82825,30294
39240,69379,67693
39241,86971,4195
39242,92905,87921
39243,75590,39821
39244,31668,14758
39245,78664,40388
39246,7785,15448
39247,67693,81856
39248,52451,20151
39249,74277,30639
39250,12207,10812
39251,67693,27972
39252,72566,31158
39253,21677,12207
39254,32119,40388
39255,11160,48139
39256,43514,20151
39257,78664,35640
39258,48270,50769
39259,59559,34575
39260,9966,19714
39261,85978,16272
39262,33976,84902
39263,85133,48602
39264,75152,83115
39265,11160,18513
39266,75953,98041
39267,78060,87215
39268,66358,54951
39269,55290,88346
39270,53770,9516
39271,88128,22480
39272,83734,45367
39273,24531,6761
39274,35801,90424
39275,88128,1486
39276,1332,76011
39277,24423,50112
39278,22480,59147
39279,20860,91446
39280,41495,50112
39281,34997,46743
39282,97431,86198
39283,1332,7785
39284,76432,98218
39285,18363,5312
39286,22480,16019
39287,36123,74330
39288,30759,15793
39289,66793,62511
39290,34918,11445
39291,26420,10199
39292,31158,72566
39293,7785,1332
39294,43672,82558
39295,66358,92832
39296,90115,9077
39297,32334,22480
39298,80093,12945
39299,98218,88128
39300,15114,95510
39301,86670,35238
39302,76087,24201
39303,91636,14831
39304,33290,48296
39305,9966,82825
39306,84261,42632
39307,65696,43125
39308,39401,66936
39309,30766,11445
39310,45806,31427
39311,15946,45580
39312,26420,75152
39313,40098,11284
39314,2844,95195
39315,27708,21995
39316,9966,95510
39317,91031,90115
39318,9966,26626
39319,51540,34918
39320,47309,89260
39321,61059,86887
39322,48139,30030
39323,65619,9966
39324,81316,10199
39325,78060,82558
39326,30766,53770
39327,65230,72045
39328,48139,31668
39329,97922,42633
39330,94835,25725
39331,74592,83061
39332,31158,74277
39333,80068,77049
39334,48139,11160
39335,30639,61059
39336,84830,46572
39337,34575,37209
39338,5857,72559
39339,48056,13487
39340,62647,4033
39341,26040,77085
39342,45590,53770
39343,97431,61717
39344,59559,76739
39345,52369,50769
39346,43672,22015
39347,36123,88128
39348,51863,33120
39349,50112,24423
39350,4533,35238
39351,91801,83142
39352,86992,51080
39353,22275,85296
39354,62511,75590
39355,27708,70004
39356,86670,200
39357,79228,66358
39358,69591,8358
39359,15793,30759
39360,75590,48602
39361,45390,95195
39362,42999,22480
39363,12207,11160
39364,78700,5324
39365,13487,94860
39366,8358,6843
39367,45750,27226
39368,94846,1332
39369,72707,66001
39370,1967,76432
39371,91446,20860
39372,61717,12207
39373,50769,52369
39374,63970,59559
39375,85296,74408
39376,10580,97431
39377,95803,67144
39378,57032,67693
39379,8358,5744
39380,86198,42632
39381,34861,45361
39382,1486,88128
39383,74732,22015
39384,21111,40025
39385,95231,45390
39386,66936,34861
39387,52222,57413
39388,31427,40892
39389,94238,20860
39390,84261,8662
39391,89990,48602
39392,5324,5247
39393,72288,52369
39394,22246,70368
39395,25025,85972
39396,34918,51540
39397,74592,14036
39398,86670,94238
39399,39593,2844
39400,7848,50112
39401,85816,63395
39402,86992,66936
39403,33981,81856
39404,26626,59147
39405,35801,43574
39406,86670,54961
39407,85569,66384
39408,57781,41878
39409,94634,35547
39410,55290,79105
39411,66001,200
39412,18363,16272
39413,22275,7954
39414,90424,5312
39415,70368,22246
39416,75953,56097
39417,76011,1332
39418,90583,45885
39419,48602,89990
39420,56097,1697
39421,70004,27708
39422,88346,55290
39423,2127,34392
39424,27150,77049
39425,25725,65230
39426,4033,62647
39427,19714,81546
39428,50082,4033
39429,95127,8358
39430,37209,34575
39431,77751,63537
39432,40025,38650
39433,43574,35801
39434,22480,27226
39435,65696,19705
39436,59988,16272
39437,55137,89662
39438,31158,72288
39439,18465,40892
39440,33120,51863
39441,97967,94846
39442,50930,35238
39443,84830,72074
39444,50930,71045
39445,33966,10812
39446,1332,88128
39447,11284,40098
39448,37191,12819
39449,66498,65230
39450,65696,73427
39451,16019,22480
39452,65558,30677
39453,39401,56672
39454,95775,65619
39455,88128,98218
39456,98041,75953
39457,33120,50769
39458,42633,57413
39459,51863,83115
39460,5247,32061
39461,33626,67772
39462,95036,81546
39463,36481,92905
39464,45806,1486
39465,63537,77751
39466,45361,34861
39467,69591,32649
39468,22484,30294
39469,50769,33120
39470,58214,42632
39471,9279,26423
39472,48056,38650
39473,13893,94634
39474,35763,95803
39475,86198,16019
39476,36780,83271
39477,35547,34454
39478,42632,84261
39479,70368,63635
39480,95231,13893
39481,95607,13487
39482,51540,71045
39483,1697,56097
39484,35238,86670
39485,35801,16237
39486,10400,14737
39487,48056,63366
39488,63635,58406
39489,56771,35238
39490,56672,90115
39491,87215,78060
39492,84092,9077
39493,81663,1486
39494,73857,85816
39495,21995,27708
39496,47524,69894
39497,8662,35801
39498,77049,80068
39499,38650,1486
39500,72566,94860
39501,52222,56771
39502,15448,7785
39503,77456,21807
39504,24423,66541
39505,41878,70269
39506,15448,6248
39507,11445,22480
39508,30294,22484
39509,7848,24423
39510,92069,29663
39511,75047,81316
39512,40025,44829
39513,60779,86887
39514,95127,50769
39515,78931,81856
39516,75590,15811
39517,85816,66541
39518,7947,49288
39519,13487,95607
39520,35238,50930
39521,67693,69379
39522,90424,35801
39523,55893,97967
39524,85978,42999
39525,22480,11445
39526,30294,66793
39527,85972,25025
39528,83061,56672
39529,5324,76739
39530,98682,66358
39531,42195,24201
39532,10199,76087
39533,74330,12207
39534,22015,78256
39535,1697,48296
39536,50769,48270
39537,62647,35631
39538,7785,17890
39539,39821,33966
39540,72074,8358
39541,5247,5324
39542,74408,85296
39543,95775,58002
39544,42632,58214
39545,87519,15114
39546,74277,66001
39547,15700,61321
39548,14758,37191
39549,76739,59559
39550,59559,50930
39551,31427,69972
39552,31668,81856
39553,33966,39821
39554,41295,95036
39555,24201,76087
39556,55893,43879
39557,55893,21677
39558,48296,33290
39559,45390,95231
39560,53770,20494
39561,52369,78931
39562,27972,67693
39563,89990,41878
39564,79105,29663
39565,89662,34861
39566,83115,75953
39567,46743,34997
39568,12207,21677
39569,24531,31348
39570,30759,85296
39571,57781,1697
39572,5312,90424
39573,35631,84902
39574,40098,46743
39575,63290,31158
39576,85090,11160
39577,26423,9279
39578,94860,78700
39579,94238,34861
39580,46743,40098
39581,18513,11160
39582,31427,2127
39583,83142,91801
39584,85133,65558
39585,95510,58002
39586,40025,36780
39587,98218,76432
39588,33120,41418
39589,95036,41295
39590,9279,65619
39591,7954,22275
39592,85816,74330
39593,53770,45590
39594,33626,49288
39595,10045,34228
39596,1332,94846
39597,66936,86992
39598,42633,63635
39599,86198,7848
39600,30759,89324
39601,32649,69591
39602,12819,32496
39603,82558,43672
39604,72559,16237
39605,14737,81663
39606,24423,16237
39607,27226,45750
39608,72074,48296
39609,65619,12207
39610,40571,90424
39611,26626,9966
39612,67144,95803
39613,58406,74330
39614,95803,91472
39615,16272,18363
39616,94846,66793
39617,21677,18087
39618,90583,9077
39619,40459,66936
39620,15700,36481
39621,50930,59559
39622,40794,86971
39623,24531,92293
39624,31158,45390
39625,67772,33626
39626,20494,53770
39627,34918,37191
39628,42999,85978
39629,35640,50436
39630,28234,27226
39631,15700,77126
39632,72074,84830
39633,69090,66864
39634,33290,33976
39635,63366,48056
39636,16237,24423
39637,76432,1967
39638,56672,39401
39639,69972,31427
39640,86887,28234
39641,69894,32496
39642,51863,52369
39643,49368,83061
39644,95803,35763
39645,78060,12945
39646,92293,10045
39647,92905,2844
39648,10459,83734
39649,35547,94634
39650,20151,52451
39651,80093,63368
39652,27708,14831
39653,4195,86971
39654,16272,59988
39655,65619,95775
39656,66541,24423
39657,66793,35346
39658,4033,87215
39659,86198,97431
39660,91446,11445
39661,33966,24423
39662,92832,66358
39663,18363,42632
39664,66541,85816
39665,41551,47524
39666,81546,19714
39667,86971,84902
39668,45390,31158
39669,7848,30030
39670,74732,43672
39671,27226,22480
39672,98218,59988
39673,12207,61717
39674,57032,14831
39675,14758,31668
39676,29663,58406
39677,95231,22275
39678,6991,23424
39679,6843,8358
39680,94634,94811
39681,17160,34114
39682,200,86670
39683,95195,45390
39684,34861,36123
39685,80093,42633
39686,30677,65558
39687,79105,55290
39688,17938,78060
39689,45668,81316
39690,10199,27150
39691,6761,24531
39692,41878,89990
39693,83115,45885
39694,56097,75953
39695,1486,90115
39696,81856,31668
39697,54961,66384
39698,77049,57815
39699,33626,50082
39700,45885,83115
39701,31427,85972
39702,89260,47309
39703,56672,46743
39704,70004,34228
39705,66864,69090
39706,33976,33290
39707,32061,5247
39708,9966,65619
39709,57413,52222
39710,57413,46584
39711,85296,30759
39712,8358,72074
39713,88128,36123
39714,31158,83909
39715,34454,35547
39716,91472,95803
39717,46572,90424
39718,73427,51292
39719,32496,31158
39720,54951,66358
39721,34861,89662
39722,71045,50930
39723,31158,63290
39724,70004,21807
39725,55137,42633
39726,14831,27708
39727,2936,85568
39728,55893,14022
39729,16019,86198
39730,90115,1486
39731,13487,7106
39732,84902,63366
